user_id,bayesian_rating,appid
mrgoodwrong,8.0,110327
Dtph,9.0,162886
Akke,9.0,760
WinnersOnly,6.5,1219
GreenMeeple,7.5,10520
Irondell,10.0,1294
Indenture,8.0,158899
shreezbot,8.0,194655
piero94,7.0,180211
usmcram,9.0,65244
loltroll,8.0,205896
neuroomega,6.0,103885
Maliwi,6.0,41658
skitch000,8.0,36345
Ischtan,8.0,264647
MrKorky,8.0,438
rchandra,7.0,215
ThePhilosophile,6.0,9921
gamerdork,5.0,256
Petrov_101,9.0,174785
demeeste,9.0,24181
trainmanjeremy,10.0,121408
monte93,8.0,171233
TriColoredTiger,8.0,199383
Quikess88,7.0,174476
Sgt. mikey,6.0,10008
TheAms,7.0,2471
Ghostlex,6.0,30539
toddgrx,9.0,167791
SeanOllie,8.0,167791
turnela,8.0,163255
PManoff,8.5,82421
Kassabon,8.0,96848
batchmanduke,8.5,151347
InnerCitySumo,6.0,230933
summus,7.0,190082
suriagostrait,7.0,1431
kboginski,10.0,216632
pjmadd78,7.0,13
VGoodwin,6.0,1258
dervich,6.7,118
Vinnie_rj,7.5,205359
WolekMKB,8.0,29387
ngajoe,7.0,34639
simopurgz,3.0,173346
Lormabejara,9.0,65781
SSims,8.0,183251
Poetprince,5.0,80006
serdra1988,7.0,163745
Dominator82,7.5,251293
barberis81,9.0,18602
Cyberian,7.0,147253
kburnham,5.0,2090
CuteChocobo,9.0,247236
CalebV,7.0,822
bedache,7.5,100901
csscmaster3,10.0,170416
Zebediah_Possum,6.0,176396
war666,7.0,73439
RicochetRita,8.0,30381
markwolf,10.0,225694
Ordasmania,9.0,118
Shccp,7.0,244992
DomesBZ,7.0,156776
stephaniepa,8.0,5122
ThatFalafelGirl,7.5,10989
illy,6.0,7806
sheezus,8.0,917
Kaktus83,9.0,84876
cibanan,7.5,146886
Calahab,8.0,167791
starfix,4.0,24565
ShimaneGamer,7.0,30549
magicm,8.0,96848
realityfoible,5.4,154203
janselmo,9.0,141572
Yatzek,7.0,260147
Mcwyrm,6.0,65244
jsmaple64,7.0,256999
Stampvash,7.3,153938
40thann,8.0,158109
ne0nsw0rd,8.0,30549
dixijo,7.5,39684
Odendo,9.0,7854
ppiechoc,5.0,556
marcolino79,8.0,131325
Amgyn,8.0,103886
Chrisback79,7.5,105024
Ixiv,8.0,65244
Capsmak,10.0,13
lugielord,7.5,231567
clo1fr,6.0,15817
Leto2626,8.5,230802
Grondeaux,7.0,71882
JaspeLoedm,5.0,181524
Quilicus,6.0,4636
Sample101,3.5,112869
gimli043,7.0,154182
Perfido971,7.0,3955
Snowy0505,7.16,116
JFAudy,8.0,40692
athibor,8.0,204472
arbsox,8.0,21790
Robsmash138,5.0,27389
cbacellar,9.0,2651
Comicbookhero,9.0,122690
sirbasil2000,8.0,1796
MaksimSmelchak,7.0,4778
punkin312,4.0,129091
gertbert,6.0,17710
BarbolRondador,7.0,244228
tghmiller,10.0,129437
Bighab,7.0,170416
josseroo,8.0,146021
mathmoclaire,8.0,256952
iamthepaperman,5.0,143741
redarrows,7.8,59
Macandmeisthebest,10.0,230802
blueorange75,8.9,35935
Numzab,9.0,117985
kc2dpt,6.0,38275
kato1066782,10.0,13
FSTiletto,7.0,180263
Llanowor,7.0,98778
leohuertas,7.5,43015
Rosekurt,6.0,159508
Allen R Butler,10.0,206464
scubba,8.0,13
joboo,6.0,15818
aldanra,9.0,171623
Arqtbeard,7.0,178900
dessmond,8.0,127518
King Mob,7.0,17161
yourpaljay,9.0,120677
duxis,5.0,136415
RidgeRule,6.5,2213
remco108,6.0,122298
mean99,8.0,127518
baymonkey,8.0,130960
Nico D,7.0,13551
meridias,7.7,133038
Sanitee,9.0,145659
P1llar,6.0,681
danaolson,6.0,245654
Polovinkin,8.0,253344
rodriago,5.0,167513
Stef van Woensel,6.0,286096
Complex,3.0,2533
Sandip76,7.0,822
Jasondenys,10.0,148943
Rokuthy,9.0,173346
Colas77,9.0,204602
saksi,7.0,143519
Ellament,6.75,170561
Rallykrosser,8.0,21791
Ender667,5.0,233020
seansean1987,7.0,236191
Manwithaplan,6.0,40398
martimer,7.0,3408
Captain Murdercasket,8.0,11170
DeviantMagick,7.0,16747
efrazier,6.0,39856
Gonzalortego,9.5,37046
ilfabbra,9.0,115746
Wilco,8.5,62219
Tyfo,9.0,6472
linhir,6.0,153938
ecsf2008,7.5,177639
Hibble68,4.0,1115
Planesius,9.0,62219
bdroberts,5.0,149119
TyrAnasazi,8.0,483
neko_cam,6.0,244992
Hatricvs,9.0,14105
TimLee,8.0,2987
cvvrede,7.0,121921
linhir,5.5,34585
EB_Simms,6.0,11
Douche Burger,6.0,24068
brickuz,8.0,146508
WhiskeyNeat,8.0,148228
Rhuned,4.0,929
vivman1107,10.0,116
Janoschk8605,6.0,162093
gatepas,8.0,34635
LUFG,6.5,71836
munihack75,5.0,147303
Ginet1,5.5,12157
Zakapior,7.0,166384
maelic001,6.0,14996
credmondart,5.0,4862
cptlukebeard,5.0,201186
bluetenu,8.0,156129
Posapiano,7.0,822
kungfugeek,8.0,181304
massi_x,6.0,41933
Ummmon,7.0,244608
spindisc,6.5,10496
Doughmorphic,7.0,244271
Dolus,8.0,171879
Inge,6.0,104020
peaks326,4.0,5034
pure0903,7.0,986
Indiana L,10.0,134453
stevejuggler,3.0,229892
deewhistler,7.0,553
dkwd,6.0,2412
Jaws3,6.0,225694
pscarby,7.0,5737
rothey3,5.0,146130
clientella,8.0,986
rlai,7.0,25729
The Nerdy Girl,1.0,15126
KLSnow,6.0,97903
kljman,8.0,3633
msagrillo,7.0,1829
hidden_wizard,7.0,15817
VickyP,5.0,173346
brianeikunst,4.5,1459
ThomasWillinger,7.0,171623
wilsonodk,8.0,157403
GamezChrist,6.0,14996
iamwesty,7.0,10718
cattan,5.0,35677
Estueter,9.0,14105
grhyman,7.0,125618
Shade_Jon,6.0,36553
zastrygon,8.0,1382
moriarty,6.5,2081
Pasq,9.0,157
SILVERHAWKMINIATURES,7.0,204583
Nylo,7.0,131260
alessanbgg,7.0,181304
bewmaynes,7.5,244267
Cdig80,5.0,224031
sarasa1a,8.0,27173
Ed_the_Red,6.0,37061
fredact,6.0,5897
stippish,9.0,120677
conzstantine,7.5,822
Lublang,6.0,150997
wxywing,8.3,81453
EllenCaroline,8.0,252446
Geniesse,4.0,24181
oedi,8.0,2389
StephenV,6.5,3076
PGusia,8.0,98778
Fuddley,7.1,50
Atrevit,8.0,33604
darthneo,6.0,143884
Josefam23,7.0,69789
Papa Ninja,6.0,117942
nathantaylor,9.0,38453
cikin69,8.0,143484
Jester_dt,7.0,67185
pillar,5.0,2288
BeloW06,4.0,144761
KimV,7.0,103343
Redwall,7.0,192291
metor2,8.0,2655
Freitag,7.0,9629
faustus327,6.0,40398
twconstantine,6.5,24742
yvesvanherp,6.5,1496
RodKing70,8.0,236881
felicyta,8.0,12333
llopis,6.0,18100
Wayne8348,9.0,9216
Tamara8888,7.4,9209
juniperapolo,8.0,12493
Hutcharmy,9.0,46213
marphod,6.0,9220
Hristo Filipov,9.0,125548
wejejeei,10.0,147151
Gribbon,6.5,40398
Jorune,7.0,72204
monstermunch,3.0,184522
Panda_Cube,7.0,232043
Sciarri,5.0,9220
lisasalao1962,8.0,146021
Luke the Flaming,4.0,171544
KELEMVOR,4.0,58003
rdbret,8.0,2940
Divalice,10.0,44614
SarsenLintel,7.0,253684
Rex rgis Plasmator,6.0,2083
Jacob1802,6.0,171233
snarfagre,9.0,158093
underdog,6.0,160434
eakleinsmith,10.0,164153
CharlieWonka,8.0,23107
mdp4828,6.0,146
Sara Fusilier,8.0,11
ddingena,6.0,131835
Sir Melancholie,7.0,156858
Bookywankenobi,7.0,121410
StratCoder27,5.0,2392
shumyum,5.0,147020
Osirus,6.0,2393
rallyiv,7.7,22827
TermiGator,6.0,263
siayres,7.0,72321
paytonboy,5.0,42743
Mamutka,8.0,92828
amarillo114,6.0,172996
Ppiechuu,7.0,148228
pdowen3,4.0,21849
captainflam,7.0,10630
Frankysan,6.0,171
Thorphas,8.0,9070
AnalyzerOfGames,6.0,169654
Willhendaben,7.0,155703
erniemacmurray,9.0,20078
rainydaysteve,7.0,282524
Somna,9.0,148949
Leeroy_Porkins,8.0,21882
ChippyTheGreat,6.5,174660
Rokkr,7.0,3475
Rob Doupe,7.0,188
Leveniel,10.0,103343
Tleb88,7.5,200057
dustptb,6.0,133473
servo19,3.0,5957
devolutionxx,7.0,39856
sbowlus,7.0,245353
kmilos,10.0,104006
iVega85,7.0,177639
Estaf,9.0,164153
darthgamer,6.0,16933
pheips,6.0,140934
SvetlioPrezident,2.0,1234
geocentrix,6.8,206941
texasgeoker,5.0,114871
jlavigne,9.0,2453
jamiecocker,9.0,205059
danielstrong52,6.0,40692
strider72,8.0,37904
sgraber,9.5,260428
gunslinger81,7.5,172386
jouvieje,6.0,37904
andrewrockwell,8.0,25021
rinconvicio,8.0,77130
Kingbee,7.5,156943
night_rider,6.5,12333
Calisel,7.0,100901
vdbmalmsteen,6.5,4610
meteorode,7.5,91536
alchain31,8.0,283317
Rukus77,2.0,4394
EdrenLimon,10.0,108745
The Hultquist,7.0,202977
Egberth2,8.0,151004
Poor Yorick,7.0,94389
StratGladstone,7.0,199478
rallyiv,7.0,82421
danie123,6.0,108745
dmytrovar,7.0,13
GordonHua,6.0,2471
Akira_74,8.0,177736
mundungus,7.0,206718
jonnymut,7.0,26566
sveinmain,4.0,811
nivatra,7.0,22141
Godfill,8.0,204583
cool1wow,9.0,34219
deinol,8.0,43111
kuexta,7.0,144733
fanboy,7.0,2955
gustav_henck,8.0,235375
balint77,7.0,234711
vfeight,7.0,137408
MonsoonBaby,6.0,125368
gnarly717,9.0,157354
loopoocat,4.0,1252
Emperius,10.0,174430
Xuanot,8.0,205359
p00h,6.0,174430
sdmers,8.0,22827
Tobold_Hornblower,10.0,167791
metalmeeple3,7.0,200147
Kilneck,7.0,255633
l2lion,9.0,155821
Keith chan,7.5,256502
ragaboo,8.0,188834
jos_smeets,3.0,10094
BrianJohnHunt,6.5,205637
javierclaveria,6.0,241761
AdmiralSwinebag,8.0,181304
buzzboke,7.0,215311
beltmatt_usa,8.75,174660
Harry2017,8.0,205059
rikkoamalya,6.5,62871
olfenw,8.0,3
mjs99mjs,9.0,215
Jolikiwi,7.0,5
adhikayev,9.0,91
Gyges,5.0,32666
roberious,7.0,67180
tomb,7.0,13004
nyhotep,4.0,4248
bobacjj06,8.0,2651
deadwing,7.0,173115
Victory69,8.0,103885
rikthechief,7.5,257759
Flyd3cker,7.0,263918
locarno,6.0,3181
HGBlob,10.0,22897
Tirvy,7.0,124742
St_John,8.0,103885
flowman,7.0,183394
MrVarnor,8.0,203788
khars,6.0,178134
JoshuaAcosta,7.5,169786
DerSaTTler,7.5,14996
lilorima,8.9,54
shaggi30,9.5,109276
StratGladstone,9.0,168435
Suub,8.0,50768
ryanker,5.0,1294
hoffmant99,2.0,41114
bobbytan,7.0,75674
SuleaSpataru,6.5,8790
BBBD77,6.0,180956
marknau,6.0,503
Ztheaxe,8.0,187687
ellF,8.0,15987
janekbyd,8.0,73761
rseater,6.0,296
bggboris,6.5,181
Noukepoek,7.0,42
ofdoom,5.0,63443
rivere70,8.0,153938
jmdsplotter,6.0,252399
CoolStuffInc.com,6.5,116
Moersi71,8.0,236457
bluereader1972,6.0,63759
Snellius,8.0,192619
Kform,8.0,143157
joenacho,6.5,39463
gavr0che,9.0,125153
tablesperhaps,5.0,128882
Jimmijoe52,7.0,22827
monoqueso,7.0,266192
Josemjt,6.0,24480
duy1250,7.5,552
Dragon64,8.0,1465
LeGon,7.5,174618
gmeista,10.0,130960
smspaul,10.0,146508
Lartasster,5.0,62871
makswiej,7.2,143741
AliKira,8.0,10947
JasonSaastad,4.0,108044
DanielSousa,7.0,13308
Major Sholto,3.0,191977
Mpsouza1980,7.7,200954
queenpuabi,7.0,266164
smoketoomuch,9.0,22545
gj23,9.2,46213
Nerakas,6.5,225729
Icebolt,8.0,8203
ursasmar,6.5,16992
Firepigeon,3.1,2083
girman39,7.0,233678
NickWal,7.0,104006
Gecimen,8.0,155703
jayanta1296,7.0,4984
Nate Jones,9.0,160499
mxpf,2.0,1270
freebai,9.0,12333
zooclay,8.0,170416
Deltarat,6.0,224037
Starsunsky,4.0,9284
Signy,5.5,9209
cvtran98,5.0,159675
Melaniebarr,7.5,9209
Clammy721,6.0,125618
joliver8,7.0,30549
quatermein,5.0,503
Sabishi_angel,6.0,1927
josseroo,7.0,22345
Phantomwhale,7.0,257
Dusemir,7.5,180974
Shadowfane,6.0,30549
Siyano,6.0,176083
521tiger,8.5,14082
Sebklarsen,8.0,246192
Devious,7.0,6707
Roscoenator,8.0,3801
funkhauser,4.0,33967
Dorkfest,7.0,37904
Bonotow,6.0,18602
anderjas,7.0,74
thenewzer0,3.0,70323
peasant,7.0,12002
Cheelara1,8.0,168917
Krawchuk,8.6,24827
AgricolaGamer,8.2,206327
Rafael Ramus,7.5,138963
Matti Nummila,5.0,3818
jimleigh1313,8.5,194655
mrcranman,7.0,65244
DexAtwood,6.0,147
Tasslehoof,4.0,8098
afty,7.0,82168
Hirian,7.0,2163
Kadashim,7.0,177524
alomurilo,8.0,154203
Disneyphile,6.0,4196
zaubererer,7.0,220308
SunJester68,7.0,58
Captain Capgras,8.0,137269
Domopunk,8.0,110327
TuringTest,5.0,5942
Hells Balls,6.0,165959
wilbertf,1.0,147020
alparcero,7.0,73761
PatHH,7.0,90419
preacherhal,8.0,155426
Maleev,7.0,124742
ccwccw,8.0,2651
MandirnOrange,7.0,1416
notyourturn,8.0,183251
claudio212,4.0,20847
u8nogard,6.0,864
MBarratt,7.0,48726
Goadvo,8.7,266192
inagotable17,8.0,159109
lost2fable,7.0,173346
CEnzo,7.5,9203
erredois,7.0,40531
Pyroscope,8.11,216864
paulyjones25,8.0,144733
Nightshifter,7.0,124742
Kloete,7.0,173090
Tolkana,9.0,297030
dee2,5.0,27730
Der Ubermolch,8.0,526
mitos,5.0,18500
Cozmo24,8.0,39813
rafohc,10.0,31260
Ronin_pH,8.0,1621
halobungieman,3.0,4035
Bazmondo123,6.0,357
shoopy45,7.5,140934
manyslayer,10.0,20806
Jaijor,10.0,115746
birdsong703,8.0,7567
Elegia,6.0,103343
firstfletch,6.25,20022
KentuckyKid,6.0,165
darkpact,8.0,1909
jshulters,10.0,234669
ashermes,8.0,244522
TimoNator85,6.0,97207
bpasmeny,9.0,62219
gamefool,8.0,161936
Mishire,9.5,57998
Lord_A,5.5,127398
gargon,8.0,232666
Elbass74,9.0,98315
fograsher,9.0,182028
Il Lollo,8.0,40834
Raul7Real,8.0,432
Mrboon,8.0,173346
jayerk,7.0,129622
giorgosdgs,10.0,198454
HighVolumeLP,8.0,27162
Highly_Irrelephant,6.0,568
fcmidi,10.0,173634
bpg270,7.5,35677
gobbeg,7.0,760
von_ubelmann,1.0,34119
Gerbanator,6.0,171131
Snoochies,10.0,174430
Gamma_Goblinz,9.0,133848
Wautd,7.5,103660
Nerdtastic,6.0,94731
artfuldodge2,5.0,1617
cheeseontoast,6.0,8134
Howitzer_120mm,7.0,33812
Salyt,8.0,254018
Aristotlemate,10.0,161936
PYREST,7.0,156266
sneakysnake128,3.0,43443
bnordeng,6.0,236484
voopeem,6.0,34127
JasonMatthews,6.0,12761
drakb,10.0,2398
Mike_Bonn,5.0,129622
calvoroso,9.2,111799
WildOne81,8.0,158899
tdf485,8.0,31260
Jester,5.0,17329
NateXeneri,2.0,3522
cdwjava,6.0,2641
mesnger,10.0,104006
princemousey,6.0,136888
Sir Benabus,7.0,42487
killjoy00,8.0,218603
oskari,6.0,66825
Nitespectre,7.1,206718
budaman,5.0,228142
dr_strangelove,9.0,14996
Xeno Lupus,6.0,151771
dungeontiger,3.0,6919
Lyrilis,5.0,59149
Gryps,6.5,212445
rongleeakqzed,3.36,8784
EvilPie,8.5,41114
SGHughes,6.8,300
mistablair,5.0,39463
Mmaulen,8.0,30549
Feraltetsuo,7.0,104710
meesterzeeman,7.0,100901
sfouche,7.0,1552
Rossaldinho,7.5,131366
Charles Vasey,7.0,48726
KThVez,1.0,91523
Rey Ajo,6.5,66188
peculiii,7.5,158899
Geert Vinaskov,7.0,10547
Varox,5.0,163937
jmnicholas,5.0,193557
Nevaria,6.0,36218
lililice,4.0,150599
TaoTeo,6.0,203993
Toysan,8.5,182631
stampdog316,7.0,85652
ciuppa,10.0,144734
c_delenardo,6.5,70323
Media_Professor,8.0,478
Zet79,4.0,2452
Ayden Lowther,7.0,11971
carlsul,7.0,42215
"Young, rich and sexy",8.0,147151
MrHyde,7.0,1631
monstrooper,4.0,22348
sweden_guy,8.0,144344
kyro,6.0,7967
FHarlock,6.0,6366
n3ddy,7.0,42673
Snakey26,5.0,34635
Coen098,6.0,229708
Fall87,3.0,20551
kuglerix,6.5,105
simonso,7.5,15600
Emiliano1977,8.0,12333
turnover,6.5,811
kumagron,9.0,2093
dixiec,5.0,212402
HeroOfOne,7.0,2507
snicholson,5.0,4862
Battledash,8.4,114438
benvers,7.0,160499
mariogranollers,7.0,178051
blotter108,5.0,92190
velilus,10.0,169786
robot,8.0,156943
Chris_lb,7.0,244992
Skags,8.0,32666
WarpedLord,2.0,5048
Carol C Hillness,7.0,204583
Dreamshadow,7.0,178900
Dingus,5.0,40628
KarenFe,9.0,182874
Javivesa,6.0,156566
Sablotm,4.0,55697
WMAngus,6.0,54043
TheMennoknight,8.0,167791
ctyce,7.5,46
bocachankla,6.0,99459
dooz,6.0,27746
pn913,8.0,155426
jbhernan,6.0,170
scholchr,7.0,214293
ronto,7.0,46782
zontziry,6.0,463
Feldin,7.0,146508
Bazzibabbab,7.0,29678
mbaotr,8.0,142379
soupnj,6.0,4143
maskmanjoe,6.0,4174
YanTheo,4.6,118410
fernandocalahorro,6.25,222
Ciniconoclasta,3.0,181
olfenw,8.0,199966
Blair46,7.0,48726
JustBierwirth,7.5,147151
Sideys,8.5,173346
Seekasma,6.75,31594
muumi,7.0,21790
Maggarific,9.0,31260
Maik,9.0,22345
Annod78,5.0,136554
stoi,7.0,240
Islay,7.0,760
Vegabond,7.0,29581
LaserTravis,7.5,13004
infigun,8.0,30645
davispigeon,9.0,14996
x0p1050,9.0,163412
Haldemusen,7.0,131357
Yao Guai,8.0,50
julianarana,8.0,54
Robert Neville,8.5,230802
Stephan Valkyser,3.3,20080
Kit208,8.0,136888
Reblmike,8.0,148729
tsharvey17,8.0,2651
garymorgan,7.5,257527
TheImp,7.8,3475
Grimthwacker,8.0,2281
Grookey67,6.8,148228
Imar,4.0,284832
MrSelkies,5.0,127023
cmoe25027,7.0,197376
murn,7.5,40692
timidus,6.2,19427
taahaag,6.0,283649
F7sus4,7.0,83330
Extermiknuter,7.0,181345
Litreofcola,7.6,102794
juliahna12,9.0,205896
Kreahyde,7.0,193621
DjihEf,7.0,8098
TACT314,7.0,118
Adonai_80,6.0,266830
Lord Spade,6.5,1794
ChrisRio,8.0,156129
libeim,7.0,40270
evingerm@epix.net,5.0,142079
Elwen,5.5,40834
CanadianCthulhu,8.0,299268
darko27,6.0,171131
mintochris,6.0,181279
kalendrys,4.0,217554
cryptosha,9.05,307305
lordvoldemort,9.0,18602
LuckyS8,8.0,212402
Kubek,8.0,33406
Bethesda,6.0,1117
S250,3.0,17003
zeo_p87,7.0,190400
wowbass,7.0,65244
italianbreadman,8.0,154246
tgcleric,6.0,197376
tigrevasco_2003,6.0,70149
burnsbert,7.0,15512
Olcyr,8.0,521
adamtattoo,7.5,100679
mvhyde13,5.0,122522
Snodon,8.0,176494
tabman247,5.0,36345
rallyesport,7.0,36218
scottishpride,6.0,11901
AJBrandon,9.0,37111
largando,6.0,1534
kasiaflig,8.0,244228
mugs,7.75,37628
Bernardasaur,6.0,97786
riffms,7.0,202
garbagefan,4.0,109451
rongammer,8.0,13
JasonSaastad,4.0,180852
Grildensnork,8.0,230802
geekydestro,8.0,218603
DJGryph,8.0,18
Ksempac,8.0,3076
Adhemar,5.5,432
queueseven,7.0,2651
metalandi,8.0,3
kloxjin,9.5,19427
antiussentiment,8.0,2987
brianstokes,7.0,45
aoc_,9.0,48726
sido,8.5,62219
chbates,6.0,5077
akadiablo13,10.0,189848
crass,5.0,181
tanzania,5.5,175755
ArseFez,7.0,152899
thetba,8.0,163412
Graewolfe,7.5,155695
jkirch,10.0,205637
Karden,8.0,31481
Patroski,8.0,198773
snnoball,7.0,12333
listrain,7.0,173200
itirosergio,8.5,163412
HEVEN214,8.0,131260
Samall,7.6,167791
rulico,8.5,31481
ododur,6.0,40834
bybluk,7.0,253763
jabrams007,6.5,43022
bernstein82,8.0,28102
MonPetitDov,6.0,143884
Chromatically,10.0,483
NeedsNewDice,8.0,230802
Dearborn,9.0,67254
mathimp,6.0,144733
Ozyrias,5.0,107529
Magixe,8.0,240567
atwalkers,6.0,147949
mikeweeney,6.0,152237
SvenVW,9.0,96848
Domo,5.0,50768
lhfreak,4.0,629
starvinmarvin,7.0,216201
tennisrie,8.0,258
Dantomet,6.0,56692
CRiker64,8.0,163412
RonCarlson01,9.5,12367
pepex82,7.5,31481
tomeqg,8.0,225694
edhart1963,9.0,421
sciacca77,10.0,166317
OfficerKarl,5.0,131357
dontolio,8.0,200924
jalmuchi,7.51111,256226
Zaki,10.0,233078
Rayaxe,7.0,41114
PapaBear73,7.0,198408
Alfordmb,6.0,173346
jacobyjd,7.5,233371
JadedAria,7.0,177802
MikeBolster,6.0,1961
Mikeg99,5.0,121921
TheMonkeyBear,6.0,163839
Gonzai,7.0,9217
ultrajay,7.9,35677
ddash,6.0,363
daniyel,9.0,1041
Dolus,6.0,249
Nyghtskyz,7.0,202408
bobbadagirl,6.0,2452
glebg,9.0,233867
AnalogGamer,10.0,2228
Swierzbidrap,9.0,154875
kyledelgado1,8.0,218025
Nimsarn,3.0,26859
seamroy,8.0,242302
crab27,7.0,1213
ZapJ7,8.0,233371
cornishlee,5.0,184648
Phelpian,9.0,222145
Saltone,8.0,2511
Wanjajoral,7.0,130882
Alanina,5.5,2471
Cezi,6.2,26778
dgstone,5.0,130605
xanathos75,10.0,31759
timou77,7.0,3800
Crazy Jones,8.0,95103
GeorgeOP,7.0,224821
hawkmoon94,7.0,244049
Gannand,9.0,169786
jml327,5.0,181
William Donks,7.0,58886
Andrey805,5.0,181
lionandlamb,8.0,2455
frotes,7.0,162007
german24fps,7.13,8217
jhunholz,8.0,277
lk212,7.0,194880
DustinWard,8.0,320
The Nue,6.0,182638
rolle,7.0,141102
Grantelith,9.0,173319
Brezman,7.0,10653
Lukh05,8.5,196340
wallover,7.0,4471
Alberto_feliu,10.0,147020
FLUS,7.0,70919
jap_e,4.0,85256
Wargoat321,6.0,62871
549sd,5.0,200077
dan_morey,8.0,16992
markopolo310,7.0,104162
NamelessC,8.0,128882
Lord_Rock,7.0,40834
Bixby,6.75,24037
Xssassin,3.0,156373
ksaarto,2.0,15855
yesbryn,7.0,155689
restless10101,6.0,198454
hsj6759,10.0,63385
goserelin,6.0,38343
TheSkeward,3.0,74
gavingva,4.0,943
mr_bovinejoni,9.0,233371
xdoylex26,8.8,30549
NextLotus,9.0,97903
repthrd,8.0,173341
Zalbar,7.0,144239
mogreece,7.5,195421
axapvov,6.0,88408
LJplays,8.5,55600
aussiewargamer,7.2,157403
GrapeApe,5.0,3565
Goosekeeper,8.0,126163
cshpm,6.0,171356
Antigonos,8.0,177590
Gerryd02,7.0,35677
flapjackmachine,7.0,163967
Lyckan,7.0,67492
cerko2,10.0,174430
Osirus,7.0,4396
Cleanbulk,7.0,147949
gerggggggg,8.0,681
DeadMoney,7.0,128621
ggmorris71,10.0,244521
prismofeverything,6.3,71721
Teiwaz,9.0,161970
Tasoyan,6.0,33107
Lainey,6.5,172225
Corsairs,7.0,194879
lianaukr,9.0,167791
TillDeadpool,8.0,198994
CardboardHero85,6.0,62871
alligatorader,10.0,64956
aleksi_ahtiainen,6.0,120
iamcarlo,7.5,37904
Gatekeeper3000,7.0,30166
carmbrester,7.0,46213
MBMiller,8.0,221965
el_vicen,10.0,285774
Momentum4,9.0,206915
Nosaj85,4.0,113924
magnus1515,6.0,72287
diddle74,6.0,25669
No Expectations,9.0,3986
zaggus,7.5,140620
AntGamer,6.0,941
Salome117,7.0,244711
NoodleyOne,7.0,205637
anc1,8.0,40834
ints,9.5,28143
Lordmenelvagor,9.0,3076
littleweb,9.01,521
brianmax,7.0,24773
zarajess,4.0,55597
shininiu,8.0,1897
mattimus21,7.0,3972
TolerantSatsuma,7.0,220308
Gadzooks27,6.0,197405
rogre,6.0,670
xlloyd,8.0,2511
tool,5.0,2410
tkrowland,4.0,13728
christopher_the_fehn,6.5,133637
Morhits,7.0,11
Jochen,7.0,214032
Xidnew,8.0,95527
ediuha,10.0,291457
miguelmichan,5.0,29368
Pseudacris,4.0,36973
mikael1987,8.0,110327
Lord Mar,7.5,155068
cole007,6.0,169786
dracosf2,5.0,17449
Forbiddenzipper,5.0,27627
Evilfrogger,7.0,254640
Saerleon,6.0,1265
pete_k22,6.5,221107
brunomaciel1985,5.5,157969
calandale,7.0,135577
bachu,8.0,34635
xxeyes,9.0,54
msoong,5.0,235
splindeman,6.5,11971
joshdl,7.5,106662
Rich_OBrien,2.0,224
boredbeyondbelief,9.0,88827
Bobby Tweaks,8.0,697
Cheesauce,7.0,196340
UweH,8.0,91010
skyknight,7.0,123540
Orgak,8.0,67492
sj880226,6.0,104655
flowtron,9.0,159508
CKS04,6.0,4394
happyjosiah,8.0,43111
rbynaker,5.0,815
jarosh,8.0,164928
smartkidd,8.0,35435
tyrone_jones,5.0,72644
mnatio,9.0,92828
tant3mach0,8.0,9220
lordyuric,7.0,24310
Greybear,9.0,226501
Book_cat,6.0,142503
Boulderbiker,6.0,5339
Nothe,8.0,157354
RevJB,9.0,148949
Hubal,7.0,92828
anomander64,6.0,205045
shallakath,8.0,126163
Rinkelwald,7.0,173346
Thaleco,10.0,2452
majorasmerk,8.0,171
Tyndal,7.5,472
Attila,6.0,3685
mikeinbc,8.0,84465
pertwee,9.0,124361
yossarians,10.0,202583
Muddy_Dragon,9.0,110327
TheMP,5.5,5228
Pydraka,9.0,191189
tuckerotl,6.0,189
krit1789,5.8,10
themichelle,3.0,72287
Humulus,10.0,122515
Rebecca113,8.0,148228
Darthbinks,8.0,173346
Kanga,10.0,68448
Dragonauta,5.0,39856
ManolisKK,7.0,230590
Jopo43,6.0,273976
jeanneboppers,4.0,132531
69stalker,8.0,2288
mrdevon,7.0,56692
oleschlaack,8.0,54138
hopshackle,7.0,105
MrBodyMassageMachine,7.0,96713
Guihoduque,9.0,21790
Osouso,8.2,192153
nihilove,7.4,36218
mrwhite58,6.5,521
mrtof,8.0,150016
svetozar,9.0,265736
izenmania,7.0,123540
AntoineG,8.0,155987
Fancy Jr,8.0,25292
CaptainJax,7.0,31497
Ninebreaker2,9.0,111732
Andeaglass,8.0,116858
rtweedy,7.0,84876
matthyzer,5.5,124548
Wicki72,7.0,73761
Rainwolf,6.5,205507
BigEvilFish,7.0,230802
Tunlaw23,9.0,39463
kayleejayne,10.0,138161
Rick_S,9.0,102652
punkzter,6.0,31105
DarkScipio,9.0,6646
hemaknight,9.0,124968
tomdra,7.0,173346
angarru,8.4,173346
cantinus,5.0,188
poopshooz,6.5,115
operdonos,6.0,1465
Labrador32,7.0,241066
bradll99,8.0,142271
snerreifke,7.0,43015
lupus261,10.0,72287
Dinobots16,8.0,137988
slong0822,8.0,199042
cereus,7.0,81640
jackbauerpwrhour,6.0,478
kayleejayne,7.0,150146
AwakeLand,6.0,160851
nawwar,7.0,2653
rmjordan,6.0,24270
lightforx,8.0,10630
smart905,6.0,150376
BigMac22,7.0,3236
warthogg,6.0,25669
sbarrera,8.0,58421
